Unnamed: 0,id,cycle,setting1,setting2,setting3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,cycle_norm,label1,label2,Result
26,1,27,0.459770115,0.583333333,0,0,0.262048193,0.34030957100000003,0.30486158,0,1,0.7246376809999999,0.287878788,0.10935116199999999,0,0.291666667,0.667377399,0.20588235300000002,0.14088141199999998,0.479030396,0,0.333333333,0,0,0.565891473,0.688898094,0.072022161,0,0,0.64079255
27,1,28,0.6264367820000001,0.916666667,0,0,0.21686747,0.505995204,0.321404456,0,1,0.59742351,0.257575758,0.151799336,0,0.11904761900000001,0.671641791,0.279411765,0.18035917,0.469796075,0,0.333333333,0,0,0.534883721,0.629660315,0.07479224400000001,0,0,0.64079255
28,1,29,0.58045977,0.583333333,0,0,0.222891566,0.351209941,0.26772451,0,1,0.692431562,0.272727273,0.109396033,0,0.33928571399999996,0.78891258,0.279411765,0.17127670600000003,0.37052712600000004,0,0.333333333,0,0,0.682170543,0.64609224,0.077562327,0,0,0.64079255
29,1,30,0.356321839,0.833333333,0,0,0.475903614,0.320034881,0.316002701,0,1,0.6843800320000001,0.287878788,0.11540877699999999,0,0.327380952,0.6588486139999999,0.323529412,0.17984312100000002,0.33128126199999997,0,0.25,0,0,0.7364341090000001,0.7079536040000001,0.08033241,0,0,0.64079255
30,1,31,0.465517241,0.833333333,0,0,0.41265060200000003,0.221931546,0.281228899,0,1,0.735909823,0.272727273,0.15556851800000002,0,0.226190476,0.66098081,0.264705882,0.15569202199999999,0.298191612,0,0.41666666700000005,0,0,0.519379845,0.636564485,0.083102493,0,0,0.64079255
31,2,1,0.448275862,0.833333333,0,0,0.43674698799999995,0.398081535,0.42049291,0,1,0.52979066,0.303030303,0.082877143,0,0.345238095,0.624733475,0.382352941,0.15300856599999998,0.397845325,0,0.333333333,0,0,0.666666667,0.687793427,0.0,0,0,0.64079255
32,2,2,0.43678160899999996,0.666666667,0,0,0.391566265,0.37911489,0.391964889,0,1,0.592592593,0.257575758,0.143767388,0,0.35714285700000004,0.710021322,0.294117647,0.10377748,0.44824932700000003,0,0.41666666700000005,0,0,0.542635659,0.546810273,0.002770083,0,0,0.64079255
33,2,3,0.511494253,0.75,0,0,0.41265060200000003,0.535426204,0.482950709,0,1,0.561996779,0.34848484799999996,0.06658889,0,0.35714285700000004,0.554371002,0.294117647,0.13835277099999999,0.21354367100000002,0,0.5,0,0,0.682170543,0.707263187,0.005540166,0,0,0.64079255
34,2,4,0.643678161,0.583333333,0,0,0.331325301,0.270111184,0.43855503,0,1,0.692431562,0.363636364,0.113658799,0,0.33928571399999996,0.614072495,0.264705882,0.154659924,0.420546364,0,0.41666666700000005,0,0,0.527131783,0.794946147,0.008310249,0,0,0.64079255
35,2,5,0.522988506,0.166666667,0,0,0.469879518,0.30499237,0.42792032399999996,0,1,0.665056361,0.34848484799999996,0.099748721,0,0.369047619,0.618336887,0.33823529399999996,0.139694499,0.383993844,0,0.333333333,0,0,0.519379845,0.683927092,0.011080332,0,0,0.64079255
36,2,6,0.454022989,0.25,0,0,0.38855421700000004,0.192500545,0.33794733299999996,0,1,0.634460548,0.318181818,0.093242394,0,0.446428571,0.663113006,0.264705882,0.149034988,0.358984225,0,0.333333333,0,0,0.496124031,0.517260425,0.013850416,0,0,0.64079255
37,2,7,0.609195402,0.5,0,0,0.42771084299999995,0.5066492260000001,0.390445645,0,1,0.59742351,0.363636364,0.127838105,0,0.39880952399999997,0.486140725,0.279411765,0.140004128,0.33243555199999997,0,0.41666666700000005,0,0,0.47286821700000004,0.8671637670000001,0.016620499,0,0,0.64079255
38,2,8,0.5862068970000001,0.75,0,0,0.42168674700000003,0.265751036,0.376941256,0,1,0.533011272,0.257575758,0.129812438,0,0.333333333,0.646055437,0.397058824,0.179172257,0.454405541,0,0.25,0,0,0.503875969,0.455399061,0.019390582,0,0,0.64079255
39,2,9,0.373563218,0.75,0,0,0.322289157,0.38587312,0.426907495,0,1,0.547504026,0.287878788,0.13295342400000001,0,0.369047619,0.5948827289999999,0.294117647,0.16291671,0.465563678,0,0.333333333,0,0,0.441860465,0.523059928,0.022160665,0,0,0.64079255
40,2,10,0.620689655,0.833333333,0,0,0.397590361,0.432308698,0.40158676600000004,0,1,0.579710145,0.333333333,0.144619941,0,0.369047619,0.511727079,0.323529412,0.122664878,0.370142362,0,0.333333333,0,0,0.604651163,0.615437724,0.024930748,0,0,0.64079255
41,2,11,0.44252873600000003,0.5,0,0,0.409638554,0.513843471,0.42673869,0,1,0.611916264,0.272727273,0.1011846,0,0.30952381,0.545842217,0.352941176,0.12720611,0.205848403,0,0.333333333,0,0,0.519379845,0.6187517260000001,0.027700831000000002,0,0,0.64079255
42,2,12,0.6264367820000001,0.41666666700000005,0,0,0.448795181,0.610420754,0.503038488,0,1,0.61352657,0.333333333,0.132549583,0,0.470238095,0.5842217479999999,0.294117647,0.155433997,0.241631397,0,0.333333333,0,0,0.503875969,0.539491853,0.030470913999999998,0,0,0.64079255
43,2,13,0.6954022990000001,0.583333333,0,0,0.343373494,0.281229562,0.34284267399999996,0,1,0.610305958,0.34848484799999996,0.10221663800000001,0,0.321428571,0.5565031979999999,0.323529412,0.14800289,0.409388226,0,0.41666666700000005,0,0,0.5891472870000001,0.583678542,0.033240997,0,0,0.64079255
44,2,14,0.425287356,0.5,0,0,0.376506024,0.40505777200000004,0.34402430799999995,0,1,0.434782609,0.409090909,0.117338239,0,0.404761905,0.737739872,0.235294118,0.140778202,0.422085417,0,0.41666666700000005,0,0,0.6124031010000001,0.626484397,0.03601108,0,0,0.64079255
45,2,15,0.448275862,0.5,0,0,0.33734939799999997,0.242206235,0.278021607,0,1,0.5829307570000001,0.303030303,0.09499237199999999,0,0.47619047600000003,0.609808102,0.397058824,0.128805862,0.40053866899999996,0,0.5,0,0,0.565891473,0.688760011,0.038781163,0,0,0.64079255
46,2,16,0.6034482760000001,0.333333333,0,0,0.40060241,0.380422934,0.32427413899999996,0,1,0.669887279,0.378787879,0.110787041,0,0.279761905,0.618336887,0.352941176,0.145113015,0.603308965,0,0.41666666700000005,0,0,0.558139535,0.6445733220000001,0.041551247,0,0,0.6407926
47,2,17,0.43103448299999997,0.916666667,0,0,0.210843373,0.265969043,0.43923025,0,1,0.7552334940000001,0.22727272699999998,0.11513954900000001,0,0.404761905,0.575692964,0.279411765,0.17019300199999998,0.426317815,0,0.333333333,0,0,0.441860465,0.505247169,0.04432133,0,0,0.6407926
48,2,18,0.5287356320000001,0.583333333,0,0,0.373493976,0.548288642,0.353646185,0,1,0.610305958,0.333333333,0.125774029,0,0.267857143,0.603411514,0.308823529,0.139746104,0.46248557100000004,0,0.333333333,0,0,0.534883721,0.459265396,0.047091413,0,0,0.6407926
49,2,19,0.5287356320000001,0.5,0,0,0.34939759,0.523871812,0.39466576600000003,0,1,0.624798712,0.363636364,0.088216818,0,0.327380952,0.67803838,0.294117647,0.15610486099999998,0.670642555,0,0.333333333,0,0,0.48837209299999995,0.57995029,0.049861496,0,0,0.6407926
50,2,20,0.7241379309999999,0.833333333,0,0,0.454819277,0.39481142399999997,0.311276165,0,1,0.589371981,0.333333333,0.120613838,0,0.41666666700000005,0.5842217479999999,0.397058824,0.154505109,0.511350519,0,0.41666666700000005,0,0,0.48837209299999995,0.490610329,0.052631579000000005,0,0,0.6407926
51,2,21,0.281609195,0.25,0,0,0.334337349,0.429038587,0.340141796,0,1,0.5555555560000001,0.272727273,0.115588262,0,0.45833333299999995,0.586353945,0.352941176,0.176179172,0.4863409000000001,0,0.5,0,0,0.581395349,0.675780171,0.055401662000000004,0,0,0.6407926
52,2,22,0.5287356320000001,0.75,0,0,0.37048192799999996,0.314802703,0.5138419989999999,0,1,0.703703704,0.22727272699999998,0.139190523,0,0.41071428600000004,0.724946695,0.308823529,0.136185365,0.393228165,0,0.41666666700000005,0,0,0.573643411,0.487848661,0.058171745,0,0,0.6407926
53,2,23,0.482758621,0.75,0,0,0.44578313299999994,0.43797689100000003,0.43163403100000003,0,1,0.6280193239999999,0.378787879,0.11926770199999999,0,0.28571428600000004,0.731343284,0.33823529399999996,0.134843637,0.45632935700000005,0,0.41666666700000005,0,0,0.674418605,0.5869925429999999,0.060941827999999997,0,0,0.6407926
54,2,24,0.557471264,0.166666667,0,0,0.5903614460000001,0.431436669,0.44885212700000005,0,1,0.5764895329999999,0.303030303,0.146953244,0,0.35714285700000004,0.63326226,0.33823529399999996,0.191609041,0.407079646,0,0.333333333,0,0,0.689922481,0.524164595,0.063711911,0,0,0.6407926
55,2,25,0.58045977,0.166666667,0,0,0.638554217,0.41704818,0.378966914,0,1,0.54589372,0.212121212,0.138248228,0,0.39880952399999997,0.624733475,0.352941176,0.171018681,0.40669488299999995,0,0.333333333,0,0,0.558139535,0.669014085,0.066481994,0,0,0.6407926
56,2,26,0.568965517,0.583333333,0,0,0.391566265,0.34881186,0.43956786,0,1,0.458937198,0.393939394,0.14686350199999998,0,0.363095238,0.411513859,0.323529412,0.15342140599999998,0.320123124,0,0.333333333,0,0,0.6124031010000001,0.47790665600000004,0.069252078,0,0,0.6407926
57,2,27,0.448275862,0.833333333,0,0,0.40060241,0.565511227,0.44648885899999996,0,1,0.5555555560000001,0.393939394,0.13833797,0,0.404761905,0.626865672,0.33823529399999996,0.14413252099999999,0.546363986,0,0.41666666700000005,0,0,0.527131783,0.554681027,0.072022161,0,0,0.6407926
58,2,28,0.454022989,0.5,0,0,0.286144578,0.464137781,0.377110061,0,1,0.6280193239999999,0.333333333,0.101274343,0,0.369047619,0.5330490410000001,0.294117647,0.153473011,0.395151982,0,0.41666666700000005,0,0,0.480620155,0.6390499860000001,0.07479224400000001,0,0,0.6407926
59,2,29,0.413793103,0.166666667,0,0,0.36746988,0.235666013,0.332376772,0,1,0.639291465,0.303030303,0.120927937,0,0.30952381,0.524520256,0.352941176,0.127773764,0.422470181,0,0.5,0,0,0.666666667,0.5651753660000001,0.077562327,0,0,0.6407926
60,2,30,0.5862068970000001,0.833333333,0,0,0.463855422,0.27774144300000003,0.467927076,0,1,0.6006441220000001,0.333333333,0.097998744,0,0.380952381,0.650319829,0.33823529399999996,0.168438435,0.530973451,0,0.41666666700000005,0,0,0.6124031010000001,0.56697045,0.08033241,0,0,0.6407926
61,2,31,0.517241379,0.666666667,0,0,0.469879518,0.442119032,0.34132343,0,1,0.581320451,0.318181818,0.108274253,0,0.404761905,0.579957356,0.367647059,0.152750542,0.40900346299999996,0,0.5,0,0,0.46511627899999997,0.569317868,0.083102493,0,0,0.6407926
62,2,32,0.683908046,0.666666667,0,0,0.47289156600000004,0.5073032479999999,0.58541526,0,1,0.6328502420000001,0.393939394,0.15332495699999998,0,0.39285714299999996,0.5948827289999999,0.33823529399999996,0.15471152900000001,0.312427857,0,0.5,0,0,0.46511627899999997,0.57953604,0.08587257599999999,0,0,0.6407926
63,2,33,0.465517241,0.25,0,0,0.397590361,0.469587966,0.385043889,0,1,0.644122383,0.287878788,0.12213946,0,0.380952381,0.579957356,0.264705882,0.140313758,0.351673721,0,0.583333333,0,0,0.682170543,0.570560619,0.088642659,0,0,0.6407926
64,2,34,0.310344828,0.583333333,0,0,0.36746988,0.244386309,0.454085078,0,1,0.671497585,0.34848484799999996,0.11926770199999999,0,0.41071428600000004,0.67803838,0.308823529,0.138662401,0.472104656,0,0.333333333,0,0,0.643410853,0.496133665,0.09141274199999999,0,0,0.6407926
65,2,35,0.310344828,0.41666666700000005,0,0,0.506024096,0.573795509,0.333727211,0,1,0.610305958,0.287878788,0.119447187,0,0.33928571399999996,0.703624733,0.382352941,0.124677469,0.51712197,0,0.41666666700000005,0,0,0.565891473,0.570560619,0.094182825,0,0,0.6407926
66,2,36,0.402298851,0.583333333,0,0,0.307228916,0.301940266,0.432478055,0,1,0.542673108,0.333333333,0.130934219,0,0.375,0.590618337,0.352941176,0.163639178,0.370142362,0,0.41666666700000005,0,0,0.542635659,0.455813311,0.096952909,0,0,0.64079267
67,2,37,0.522988506,0.41666666700000005,0,0,0.59939759,0.23675605,0.381161377,0,1,0.60547504,0.318181818,0.11635107199999999,0,0.202380952,0.650319829,0.41176470600000004,0.181700898,0.357445171,0,0.41666666700000005,0,0,0.682170543,0.5437724389999999,0.099722992,0,0,0.64079267
68,2,38,0.333333333,0.41666666700000005,0,0,0.424698795,0.37998692,0.330182309,0,1,0.55394525,0.303030303,0.121870232,0,0.386904762,0.5671641789999999,0.352941176,0.140623387,0.497114275,0,0.41666666700000005,0,0,0.519379845,0.648853908,0.102493075,0,0,0.64079267
69,2,39,0.511494253,0.833333333,0,0,0.53313253,0.448659254,0.391796084,0,1,0.586151369,0.303030303,0.125549672,0,0.43452381,0.652452026,0.367647059,0.147538446,0.428626395,0,0.5,0,0,0.410852713,0.570284452,0.10526315800000001,0,0,0.64079267
70,2,40,0.632183908,0.75,0,0,0.43373494,0.420536298,0.43163403100000003,0,1,0.616747182,0.393939394,0.13165215800000002,0,0.369047619,0.6865671640000001,0.352941176,0.142687584,0.36206233200000004,0,0.41666666700000005,0,0,0.46511627899999997,0.656034245,0.108033241,0,0,0.64079267
71,2,41,0.494252874,0.333333333,0,0,0.47289156600000004,0.543710486,0.397366644,0,1,0.578099839,0.272727273,0.09108857599999999,0,0.35119047600000003,0.592750533,0.323529412,0.13185055199999998,0.383993844,0,0.41666666700000005,0,0,0.527131783,0.617094725,0.11080332400000001,0,0,0.64079267
72,2,42,0.275862069,0.333333333,0,0,0.46084337299999995,0.335513407,0.45324105299999995,0,1,0.6537842189999999,0.287878788,0.104819169,0,0.35714285700000004,0.601279318,0.382352941,0.137888327,0.592150827,0,0.41666666700000005,0,0,0.573643411,0.449323391,0.11357340699999999,0,0,0.64079267
73,2,43,0.58045977,0.583333333,0,0,0.48493975899999997,0.37846086799999995,0.385043889,0,1,0.508856683,0.318181818,0.128286817,0,0.41666666700000005,0.558635394,0.397058824,0.132211787,0.645632936,0,0.333333333,0,0,0.457364341,0.529273681,0.11634349,0,0,0.64079267
74,2,44,0.36781609200000004,0.75,0,0,0.469879518,0.451493351,0.486158001,0,1,0.607085346,0.333333333,0.126132998,0,0.47619047600000003,0.48400852899999997,0.367647059,0.166374239,0.429780685,0,0.333333333,0,0,0.503875969,0.6339409,0.11911357300000001,0,0,0.64079267
75,2,45,0.333333333,0.5,0,0,0.38253012,0.42467843899999996,0.404287643,0,1,0.644122383,0.287878788,0.10885757900000001,0,0.386904762,0.6311300639999999,0.323529412,0.145938693,0.468641785,0,0.333333333,0,0,0.627906977,0.5473626070000001,0.12188365699999999,0,0,0.64079267
76,2,46,0.649425287,0.333333333,0,0,0.490963855,0.398299542,0.32781904100000003,0,1,0.640901771,0.318181818,0.105985821,0,0.33928571399999996,0.501066098,0.323529412,0.149034988,0.464024625,0,0.5,0,0,0.573643411,0.465064899,0.12465374,0,0,0.64079267
77,2,47,0.333333333,0.166666667,0,0,0.49397590399999997,0.36058426,0.3541526,0,1,0.7069243159999999,0.24242424199999998,0.137261061,0,0.386904762,0.7547974409999999,0.33823529399999996,0.148776964,0.373989996,0,0.333333333,0,0,0.573643411,0.555509528,0.12742382300000002,0,0,0.64079267
78,2,48,0.563218391,0.41666666700000005,0,0,0.430722892,0.363418356,0.501519244,0,1,0.5555555560000001,0.424242424,0.112178049,0,0.35119047600000003,0.5607675910000001,0.33823529399999996,0.132676231,0.467872259,0,0.333333333,0,0,0.658914729,0.5490196079999999,0.130193906,0,0,0.64079267
79,2,49,0.6034482760000001,0.41666666700000005,0,0,0.40361445799999995,0.339001526,0.482444294,0,1,0.590982287,0.303030303,0.10338329,0,0.488095238,0.650319829,0.308823529,0.139126845,0.48326279299999997,0,0.25,0,0,0.519379845,0.507594587,0.132963989,0,0,0.64079267
80,3,1,0.494252874,0.583333333,0,0,0.24698795199999998,0.41159799399999997,0.441255908,0,1,0.571658615,0.257575758,0.143228933,0,0.511904762,0.7484008529999999,0.367647059,0.161162143,0.415929204,0,0.333333333,0,0,0.658914729,0.554819111,0.0,0,0,0.6407926
81,3,2,0.7241379309999999,0.25,0,0,0.307228916,0.572705472,0.43298447,0,1,0.6264090179999999,0.318181818,0.08866553,0,0.35119047600000003,0.5330490410000001,0.294117647,0.169006089,0.35936898799999994,0,0.41666666700000005,0,0,0.542635659,0.586716377,0.002770083,0,0,0.6407926
82,3,3,0.534482759,0.75,0,0,0.53313253,0.342925659,0.427582714,0,1,0.544283414,0.24242424199999998,0.14206228099999998,0,0.327380952,0.68869936,0.308823529,0.161781402,0.295498269,0,0.25,0,0,0.426356589,0.667219,0.005540166,0,0,0.6407926
83,3,4,0.43678160899999996,0.41666666700000005,0,0,0.364457831,0.42467843899999996,0.32359892,0,1,0.5571658620000001,0.272727273,0.131472673,0,0.48214285700000004,0.618336887,0.308823529,0.177882134,0.442093113,0,0.583333333,0,0,0.449612403,0.653686827,0.008310249,0,0,0.6407926
84,3,5,0.477011494,0.25,0,0,0.38253012,0.262698932,0.39871708299999997,0,1,0.60547504,0.393939394,0.147940411,0,0.41071428600000004,0.571428571,0.308823529,0.18118484899999998,0.496729511,0,0.333333333,0,0,0.519379845,0.540044187,0.011080332,0,0,0.6407926
85,3,6,0.522988506,0.583333333,0,0,0.41265060200000003,0.39372138700000003,0.41205266700000004,0,1,0.624798712,0.303030303,0.142600736,0,0.267857143,0.690831557,0.323529412,0.166890288,0.309734513,0,0.5,0,0,0.573643411,0.57263187,0.013850416,0,0,0.6407926
86,3,7,0.448275862,0.25,0,0,0.430722892,0.46195770700000005,0.251519244,0,1,0.558776167,0.24242424199999998,0.159965898,0,0.46428571399999996,0.66098081,0.308823529,0.141655486,0.45786841100000003,0,0.333333333,0,0,0.627906977,0.582435791,0.016620499,0,0,0.6407926
87,3,8,0.689655172,0.5,0,0,0.442771084,0.375408764,0.421843349,0,1,0.59742351,0.287878788,0.09373597800000001,0,0.386904762,0.665245203,0.294117647,0.164052018,0.529819161,0,0.41666666700000005,0,0,0.534883721,0.638911903,0.019390582,0,0,0.6407926
88,3,9,0.293103448,0.333333333,0,0,0.40361445799999995,0.448659254,0.35668467299999995,0,1,0.5201288239999999,0.378787879,0.10472942699999999,0,0.39880952399999997,0.552238806,0.294117647,0.190009289,0.439784533,0,0.5,0,0,0.596899225,0.475006904,0.022160665,0,0,0.6407926
89,3,10,0.5977011489999999,0.666666667,0,0,0.292168675,0.553738827,0.445813639,0,1,0.6312399360000001,0.287878788,0.149690389,0,0.41666666700000005,0.6481876329999999,0.33823529399999996,0.173082877,0.444786456,0,0.333333333,0,0,0.573643411,0.6346313170000001,0.024930748,0,0,0.6407926
90,3,11,0.574712644,0.75,0,0,0.34638554200000005,0.39742751299999995,0.376941256,0,1,0.578099839,0.333333333,0.148299381,0,0.404761905,0.592750533,0.235294118,0.19202188,0.531358215,0,0.5,0,0,0.7209302329999999,0.630350732,0.027700831000000002,0,0,0.64079267
91,3,12,0.48850574700000005,0.166666667,0,0,0.521084337,0.519511663,0.41222147200000003,0,1,0.595813205,0.378787879,0.1626133,0,0.27380952399999997,0.6588486139999999,0.367647059,0.162761895,0.439399769,0,0.333333333,0,0,0.573643411,0.6346313170000001,0.030470913999999998,0,0,0.64079267
92,3,13,0.609195402,0.666666667,0,0,0.38253012,0.377588838,0.47282241700000005,0,1,0.574879227,0.287878788,0.124786862,0,0.41666666700000005,0.5842217479999999,0.33823529399999996,0.155640417,0.473258946,0,0.5,0,0,0.441860465,0.599143883,0.033240997,0,0,0.64079267
93,3,14,0.482758621,0.166666667,0,0,0.439759036,0.47874427700000005,0.371033086,0,1,0.731078905,0.333333333,0.166606838,0,0.35714285700000004,0.635394456,0.33823529399999996,0.165703375,0.385917661,0,0.41666666700000005,0,0,0.48837209299999995,0.432477216,0.03601108,0,0,0.64079267
94,3,15,0.396551724,0.41666666700000005,0,0,0.37048192799999996,0.340745585,0.422012154,0,1,0.536231884,0.34848484799999996,0.135555954,0,0.404761905,0.569296375,0.33823529399999996,0.161833007,0.48133897700000006,0,0.666666667,0,0,0.558139535,0.52720243,0.038781163,0,0,0.64079267
